customer_id,age,gender,country,employment_type,income,account_type,signup_date,customer_status
CUST10682,32.0,Female,Australia,Self-Employed,,Salary,2023-05-19,Inactive
CUST10683,0.0,Male,India,Unemployed,136127.07,Savings,2024-07-23,Inactive
CUST10684,29.0,Female,USA,,785743.77,Savings,2025-03-19,Closed
CUST10685,,Male,India,Employed,463681.25,Savings,2024-02-13,Active
CUST10686,43.0,Female,India,Business Owner,8732371.28,Savings,2026-04-15,Suspended
CUST10687,28.0,Male,Germany,Employed,,Premium,2024-08-08,Active
CUST10688,33.0,Female,India,Employed,361763.28,Savings,2025-11-03,Active
CUST10689,27.0,Male,USA,Employed,615638.2,Salary,2026-02-16,Active
CUST10690,27.0,Male,UK,,820562.25,Savings,2026-08-10,Active
CUST10691,18.0,Male,UK,Retired,650293.0,Savings,2023-01-31,Active
CUST10692,20.0,Male,USA,Employed,350305.48,Premium,2025-02-01,Active
CUST10693,18.0,Female,India,Business Owner,,Current,2024-04-30,Active
CUST10694,20.0,Male,Australia,Employed,422619.15,Current,2023-01-19,Inactive
CUST10695,29.0,Female,Singapore,Employed,2500000.0,Savings,2023-05-07,Inactive
CUST10696,30.0,Male,India,Employed,474846.95,Savings,2025-05-11,Active
CUST10697,,Male,India,,769181.29,Savings,2026-02-05,Active
CUST10698,18.0,Female,UK,Business Owner,1402229.25,Salary,2025-11-09,Active
CUST10699,22.0,Male,Canada,Employed,689011.67,Savings,2024-10-21,Inactive
CUST10700,22.0,Male,India,Employed,511973.92,Salary,2023-09-07,Active
CUST10701,22.0,Male,USA,Self-Employed,1090302.52,Savings,2023-02-05,Inactive
CUST10702,25.0,Male,India,Employed,1801247.62,Savings,2023-02-18,Active
CUST10703,26.0,Female,Australia,Retired,306560.23,Current,2026-04-06,Active
CUST10704,23.0,Male,Australia,Employed,532466.16,Savings,2024-07-10,Inactive
CUST10705,23.0,Female,Australia,Student,205279.17,Savings,2023-11-21,Inactive
CUST10706,,Male,India,Employed,562855.95,Savings,2024-07-24,Active
CUST10707,22.0,Male,USA,Self-Employed,,Savings,2026-01-27,Active
CUST10708,18.0,Female,India,Employed,909584.69,Savings,2023-04-05,Inactive
CUST10709,,Female,UK,Student,98571.42,Savings,2023-07-20,Closed
CUST10710,,Male,UK,Unemployed,112227.04,Savings,2026-06-05,Active
CUST10711,,Female,UAE,Employed,2500000.0,Salary,2024-01-06,Active
CUST10712,18.0,Male,USA,Student,85371.5,,2024-08-18,Active
CUST10713,31.0,Male,India,Unemployed,110540.66,Premium,2023-09-24,Inactive
CUST10714,37.0,OTH,India,Employed,1128508.15,Current,2023-11-16,Active
CUST10715,30.0,Female,Australia,Self-Employed,1056663.01,Current,2025-05-28,Closed
CUST10716,81.0,Male,Australia,Employed,234248.08,Savings,2024-08-12,Suspended
CUST10717,28.0,Male,India,Student,209160.17,Savings,2026-06-03,Closed
CUST10718,18.0,Male,UK,Employed,245950.97,Savings,2024-10-01,Active
CUST10719,26.0,Female,UK,Self-Employed,1738868.32,Savings,2024-12-12,Active
CUST10720,18.0,Male,USA,Self-Employed,485525.56,Premium,2024-03-06,Active
CUST10721,23.0,Male,India,Employed,1301916.23,Current,2024-08-29,Suspended
CUST10722,29.0,Female,UAE,Self-Employed,2025556.39,Salary,2025-09-21,Active
CUST10723,23.0,Female,India,Student,55326.06,Savings,2023-04-21,Active
CUST10724,18.0,Female,Australia,Employed,2500000.0,Savings,2025-06-13,Inactive
CUST10725,19.0,Other,India,Employed,909835.3,Savings,2023-04-19,Suspended
CUST10726,23.0,Male,Singapore,Student,202254.31,,2026-03-29,Closed
CUST10727,35.0,Male,India,Unemployed,106046.07,Current,2024-03-21,Active
CUST10728,23.0,Female,UAE,Employed,1101648.23,Current,2026-01-23,Active
CUST10729,27.0,Male,India,Employed,1656025.58,Savings,2025-05-12,Inactive
CUST10730,18.0,Female,Australia,Employed,873469.74,Current,2025-01-13,Active
CUST10731,18.0,Male,Australia,Retired,942958.39,Savings,2025-02-08,Active
CUST10732,18.0,Female,UAE,Self-Employed,524284.34,Current,2024-05-04,Suspended
CUST10733,25.0,Male,India,Retired,,Salary,2023-12-05,Active
CUST10734,38.0,Female,Germany,Retired,711817.04,Savings,2023-10-22,Active
CUST10735,18.0,Other,UAE,Employed,,Savings,2025-08-28,Active
CUST10736,36.0,Female,India,Employed,676560.48,Savings,2024-06-28,Active
CUST10737,24.0,Female,Singapore,Retired,510785.38,Savings,2023-10-06,Active
CUST10738,18.0,Female,India,Employed,642642.17,Salary,2024-08-14,Active
CUST10739,32.0,Male,UK,Employed,-98801.0,Salary,2025-01-16,Inactive
CUST10740,,Female,Canada,Employed,,,2024-07-21,Active
CUST10741,36.0,Female,India,,,premium,2023-08-13,Suspended
CUST10742,29.0,Male,Australia,Employed,583859.41,Savings,2026-02-16,Inactive
CUST10743,20.0,Female,India,Self-Employed,1641237.57,,2024-01-01,Active
CUST10744,23.0,Male,India,Employed,846151.61,Salary,2026-01-19,closed
CUST10745,32.0,Female,Singapore,Self-Employed,1794148.94,Salary,2026-01-03,Active
CUST10746,18.0,Male,India,Student,77666.28,Premium,2025-11-12,Active
CUST10747,27.0,Other,Germany,,1426032.82,Savings,2024-01-16,Suspended
CUST10748,23.0,Male,India,Employed,892942.84,SAVINGS,2024-08-03,Closed
CUST10749,20.0,Male,USA,Employed,542743.85,Savings,2024-11-10,Active
CUST10750,23.0,Male,Germany,Employed,-14281.0,Savings,2023-10-30,Inactive
CUST10751,31.0,Male,India,Student,333643.8,Salary,2024-12-26,Inactive
CUST10752,30.0,Female,USA,Employed,2111755.47,Salary,2023-02-24,Active
CUST10753,27.0,Female,USA,Retired,637621.85,Savings,2023-01-22,Active
CUST10754,34.0,Male,Australia,Student,248393.31,Savings,2024-08-20,Closed
CUST10755,,Male,USA,Business Owner,1326839.99,Savings,2025-08-04,Inactive
CUST10756,31.0,Male,USA,Student,118345.43,Savings,2024-01-30,Active
CUST10757,18.0,Female,India,Employed,903730.75,premium account,2026-04-24,Active
CUST10758,21.0,Female,Singapore,Unemployed,-8787.0,,2023-12-19,Closed
CUST10759,18.0,Female,USA,Employed,775794.58,Current,2026-06-18,Active
CUST10760,18.0,Female,USA,Employed,921333.56,Current,2025-05-18,Active
CUST10761,46.0,Male,India,Retired,526687.97,Savings,2024-05-08,Closed
CUST10762,33.0,Female,USA,Employed,1116141.25,Current,2025-10-21,Active
CUST10763,18.0,Male,UAE,Employed,1168397.35,Savings,2025-11-12,Active
CUST10764,100.0,Male,India,Business Owner,671755.05,Savings,2024-03-21,Inactive
CUST10765,,Female,Germany,Employed,642906.83,Savings,2023-05-30,Active
CUST10766,46.0,Female,India,Self-Employed,1246262.05,,2025-09-20,Active
CUST10767,19.0,Male,UAE,Business Owner,1067246.12,Savings,2024-05-25,Active
CUST10768,,Male,India,Self-Employed,1017651.06,Premium,2023-06-20,suspended
CUST10769,19.0,Female,Canada,Retired,404542.86,Savings,2025-07-09,active
CUST10770,21.0,Female,Australia,Self-Employed,411639.26,Savings,2023-07-17,Active
CUST10771,25.0,Female,India,Self-Employed,914427.26,Savings,2023-11-03,Active
CUST10772,28.0,Male,India,Unemployed,134561.18,SAVINGS,2023-05-07,Suspended
CUST10773,40.0,Female,India,Student,,Savings,2024-07-04,Active
CUST10774,24.0,Male,Australia,Business Owner,7076052.92,SAVINGS,2024-07-15,Active
CUST10775,22.0,Female,Germany,Unemployed,-78599.0,Salary,2024-05-23,Active
CUST10776,18.0,f,UK,Employed,1085288.94,Current,2024-09-26,Active
CUST10777,18.0,Male,Australia,Employed,881247.49,Savings,2024-12-24,Active
CUST10778,18.0,Female,UK,Employed,1831659.06,Savings,2023-11-04,INACTIVE
CUST10779,24.0,Female,USA,Business Owner,3087572.64,Premium,2026-05-30,Inactive
CUST10780,81.0,Female,Germany,Employed,441801.6,Premium,2024-07-13,Active
CUST10781,,Female,Australia,Student,423344.12,CURRENT,2024-10-17,Closed
CUST10782,21.0,Male,India,Self-Employed,485958.34,Savings,2025-11-10,Inactive
CUST10783,30.0,Other,USA,Student,379514.59,Current,2023-11-20,Inactive
CUST10784,118.0,Male,USA,Business Owner,2948677.36,Savings,2025-08-11,Inactive
CUST10785,20.0,Male,Singapore,Employed,-1496.0,Premium,2024-10-03,active
CUST10786,27.0,Male,Singapore,Self-Employed,,Savings,2025-10-02,Active
CUST10787,,Female,India,Employed,1184632.52,Salary,2024-05-10,Active
CUST10788,22.0,Female,Singapore,Business Owner,8366055.08,Savings,2023-09-13,Active
CUST10789,20.0,Male,Singapore,Student,158955.24,Savings,2024-01-02,Active
CUST10790,30.0,Male,Canada,Employed,630374.19,Current,2025-09-17,Closed
CUST10791,28.0,Male,Germany,Employed,1586036.02,Salary,2025-01-25,Active
CUST10792,39.0,Female,USA,Employed,1035551.93,Salary,2024-12-25,Active
CUST10793,27.0,Female,India,Employed,637120.69,Savings,2023-11-03,Active
CUST10794,23.0,Female,USA,Self-Employed,2884463.49,Savings,2025-03-24,Suspended
CUST10795,21.0,Male,Australia,Business Owner,3706567.32,Current,2024-10-28,Active
CUST10796,,Male,Canada,Employed,1681649.05,Savings,2024-12-01,Suspended
CUST10797,33.0,Female,USA,Employed,662748.74,Savings,2023-12-17,inactive
CUST10798,24.0,Male,USA,Employed,787758.13,Current,2023-11-17,Active
CUST10799,46.0,Male,UK,Employed,200000.0,Savings,2024-06-24,Active
CUST10800,26.0,Male,Germany,Self-Employed,661761.64,Savings,2023-05-03,Active
CUST10801,18.0,Female,Canada,Self-Employed,1006016.27,Savings,2025-02-19,Closed
CUST10802,18.0,Male,USA,Employed,1034522.93,Current,2024-04-28,Suspended
CUST10803,31.0,other,India,Self-Employed,523303.85,Savings,2024-03-12,Active
CUST10804,21.0,Male,USA,Employed,1948823.95,Current,2024-12-28,Active
CUST10805,,Male,UAE,Employed,-27894.0,Current,2023-02-18,Active
CUST10806,23.0,O,UK,Employed,2414948.73,Savings,2024-02-27,Active
CUST10807,29.0,Male,India,Employed,907277.51,Salary,2026-03-02,Active
CUST10808,30.0,Female,India,Employed,567231.76,Current,2024-10-25,Active
CUST10809,,Male,India,Business Owner,1978815.35,,2024-11-15,Active
CUST10810,21.0,Other,Singapore,Retired,515672.71,salary,2023-03-28,Suspended
CUST10811,28.0,Female,USA,Self-Employed,1383514.33,Savings,2024-02-14,Active
CUST10812,25.0,Female,Germany,Employed,323018.26,Savings,2024-06-21,closed
CUST10813,18.0,Male,India,Employed,748679.58,Savings,2024-06-29,Active
CUST10814,28.0,Male,India,Employed,638713.82,Salary,2024-04-16,Active
CUST10815,27.0,Female,USA,Employed,672262.12,Current,2023-12-07,Suspended
CUST10816,26.0,Male,UAE,Self-Employed,3663643.22,Salary,2023-03-22,Active
CUST10817,18.0,Female,Singapore,Employed,690940.29,Savings,2024-02-09,Active
CUST10818,27.0,Male,India,,714321.83,Savings,2023-05-30,Active
CUST10819,88.0,Female,India,Self-Employed,954141.62,Savings,2025-04-09,Active
CUST10820,0.0,Male,India,Student,255258.81,Savings,2023-04-20,Active
CUST10821,111.0,Female,India,Employed,407724.49,Salary,2023-11-09,Active
CUST10822,19.0,Female,UK,Employed,588755.9,Current,2024-06-26,Inactive
CUST10823,27.0,Female,Canada,Employed,816794.51,Savings,2023-03-17,Active
CUST10824,19.0,O,India,Employed,1552455.51,Savings,2026-04-15,SUSPENDED
CUST10825,27.0,Female,Germany,Employed,456657.71,Premium,2024-06-12,Active
CUST10826,31.0,Male,Canada,Employed,306579.04,Current,2025-09-22,Active
CUST10827,,Male,USA,Employed,1548119.71,Savings,2026-05-25,Active
CUST10828,0.0,Female,Singapore,Unemployed,88643.61,CURRENT,2023-12-09,Inactive
CUST10829,36.0,Male,India,Business Owner,8868802.38,Salary,2023-10-24,Suspended
CUST10830,18.0,Male,Singapore,Employed,498707.67,Savings,2025-03-21,Active
CUST10831,42.0,Male,UK,Student,183642.35,premium,2025-10-23,Active
CUST10832,29.0,Female,USA,Employed,521087.16,SAVINGS,2023-10-26,Inactive
CUST10833,28.0,Female,India,Retired,301622.14,Savings,2026-01-31,Active
CUST10834,32.0,Male,UK,Self-Employed,1828731.82,Savings,2023-05-06,Active
CUST10835,21.0,Male,Canada,Employed,375263.12,Current,2025-02-17,Active
CUST10836,19.0,Female,Canada,Student,217159.42,Current,2023-09-27,Active
CUST10837,22.0,Female,USA,Self-Employed,883426.21,Current,2024-03-23,Active
CUST10838,28.0,Male,India,Employed,867411.61,,2025-06-20,Active
CUST10839,25.0,Female,India,Student,148607.74,Current,2026-04-02,Active
CUST10840,18.0,female,India,Student,132524.73,Salary,2025-03-03,Active
CUST10841,24.0,Male,India,Employed,,Savings,2024-10-06,Closed
CUST10842,34.0,Female,USA,Employed,795147.56,premium,2024-01-19,Closed
CUST10843,38.0,Female,India,Employed,221491.05,Savings,2024-08-25,Inactive
CUST10844,23.0,Female,Canada,Unemployed,75375.86,Savings,2025-04-06,Suspended
CUST10845,106.0,Female,India,Self-Employed,,Current,2024-08-15,Active
CUST10846,20.0,Female,USA,Student,157215.98,Current,2026-06-13,Active
CUST10847,36.0,Female,USA,Employed,1113162.38,Salary,2025-07-02,Active
CUST10848,,Male,UK,Student,163616.05,Salary,2026-03-04,Active
CUST10849,18.0,Male,India,Self-Employed,1014328.66,Savings,2023-10-13,Active
CUST10850,28.0,Female,UAE,Self-Employed,2387983.16,Savings,2023-06-13,Active
CUST10851,23.0,Female,UAE,Employed,510768.89,Savings,2025-07-19,Active
CUST10852,23.0,OTH,India,Student,141815.4,Savings,2024-09-18,Active
CUST10853,114.0,M,Singapore,Unemployed,122658.63,Savings,2023-02-05,Active
CUST10854,26.0,Female,India,Retired,178369.55,Salary,2025-09-05,Active
CUST10855,26.0,male,Canada,Retired,482285.72,Savings,2026-03-14,Active
CUST10856,,Female,India,Employed,354813.7,salary account,2023-04-01,Active
CUST10857,18.0,Female,Australia,Self-Employed,1370651.85,Current,2026-04-07,Closed
CUST10858,18.0,Male,India,Retired,752713.02,Savings,2026-07-08,Active
CUST10859,,Female,USA,Business Owner,-26599.0,Savings,2026-04-25,Active
CUST10860,33.0,Female,India,Employed,645741.75,,2025-07-01,Active
CUST10861,27.0,Male,USA,,203465.62,Salary,2026-07-10,Active
CUST10862,18.0,Female,USA,Employed,1313801.49,Salary,2025-09-18,Closed
CUST10863,,Male,Germany,Employed,673923.49,Current,2024-10-31,Active
CUST10864,34.0,Male,USA,Employed,1187384.26,Savings,2026-01-28,inactive
CUST10865,18.0,Female,India,Retired,1323073.84,Salary,2026-02-05,Active
CUST10866,26.0,Male,UK,Employed,1227795.85,Savings,2024-01-19,Inactive
CUST10867,24.0,Male,Canada,Employed,,Savings,2023-12-20,Closed
CUST10868,32.0,Female,India,Employed,1224073.61,Savings,2023-12-09,Active
CUST10869,26.0,Female,Canada,Self-Employed,1064887.27,Premium,2023-12-21,Active
CUST10870,27.0,Female,Australia,Employed,641960.95,salary account,2025-01-28,Active
CUST10871,33.0,Female,Canada,Unemployed,,Savings,2025-11-16,Active
CUST10872,34.0,Female,Singapore,Employed,563852.73,Current,2023-10-20,Active
CUST10873,34.0,Male,India,Self-Employed,1441760.68,Premium,2026-08-13,Active
CUST10874,27.0,Male,USA,Employed,1204749.04,Savings,2024-07-15,Closed
CUST10875,28.0,Male,UAE,,956744.78,Savings,2025-10-24,Active
CUST10876,26.0,Male,USA,Student,132667.98,Savings,2023-08-16,Active
CUST10877,26.0,Male,Germany,Employed,786023.62,Premium,2024-09-14,Active
CUST10878,,Female,Germany,Unemployed,247887.67,salary,2023-04-02,Active
CUST10879,33.0,Male,India,Student,82920.44,Savings,2026-08-04,Suspended
CUST10880,18.0,Other,India,Self-Employed,1530791.23,Savings,2023-07-17,Active
CUST10881,18.0,m,UK,Retired,928382.4,Salary,2024-05-30,Active
CUST10882,102.0,Female,India,Self-Employed,-63576.0,premium account,2025-04-01,Closed
CUST10883,22.0,Male,USA,Self-Employed,3716072.3,Savings,2025-06-06,Inactive
CUST10884,31.0,Female,Australia,Employed,2153824.36,Current,2023-07-01,Active
CUST10885,34.0,Female,India,Self-Employed,1651634.55,Savings,2025-09-30,INACTIVE
CUST10886,25.0,Male,Canada,Employed,224132.09,Savings,2023-07-23,Inactive
CUST10887,19.0,other,Germany,Employed,417024.46,Premium,2023-03-31,Active
CUST10888,18.0,Female,USA,Student,,,2026-05-20,Active
CUST10889,27.0,Male,India,Employed,569924.47,Premium,2026-05-11,Active
CUST10890,18.0,Male,USA,Employed,785268.21,Savings,2026-02-10,Active
CUST10891,30.0,Female,Germany,Employed,1114371.14,Savings,2025-11-06,Closed
CUST10892,18.0,Male,USA,Student,82167.52,Current,2023-04-14,Inactive
CUST10893,19.0,Female,India,Employed,1136828.04,,2024-10-14,Active
CUST10894,31.0,Female,UK,,1499819.07,Savings,2025-07-31,Active
CUST10895,,Female,USA,Self-Employed,1606559.24,Savings,2025-12-20,Active
CUST10896,32.0,Female,India,Business Owner,6225085.69,Current,2025-12-05,INACTIVE
CUST10897,26.0,OTH,USA,Employed,,Current,2025-11-05,Active
CUST10898,18.0,Female,Germany,Student,331412.62,Premium,2025-02-05,Active
CUST10899,26.0,Male,India,Employed,532705.64,Current,2025-02-11,Active
CUST10900,45.0,Female,Australia,Employed,505732.08,Current,2024-02-06,Closed
CUST10901,27.0,Male,Singapore,Employed,,Savings,2026-04-30,Suspended
CUST10902,,Male,Australia,Retired,,Salary,2023-12-10,Active
CUST10903,19.0,Female,Germany,Employed,1382561.74,Salary,2024-05-26,Active
CUST10904,25.0,Female,Germany,Business Owner,1837946.42,Savings,2024-04-29,Active
CUST10905,33.0,Female,USA,Employed,1288008.71,Savings,2024-03-04,Active
CUST10906,19.0,Female,USA,Employed,479394.27,PREMIUM,2026-01-20,Active
CUST10907,31.0,Male,India,Employed,763215.44,CURRENT,2025-03-27,Active
CUST10908,23.0,Male,Canada,Employed,819795.21,Salary,2023-09-17,Closed
CUST10909,18.0,Female,UK,Employed,1108010.1,Premium,2025-11-04,Active
CUST10910,18.0,Female,Australia,Self-Employed,,Salary,2023-12-19,Active
CUST10911,18.0,Male,Singapore,Self-Employed,2236068.44,Premium,2024-09-10,Active
CUST10912,23.0,Male,USA,Employed,756039.04,Savings,2026-04-01,Active
CUST10913,22.0,Male,UK,Employed,1782737.42,Savings,2024-01-18,Inactive
CUST10914,32.0,Male,USA,Unemployed,245520.11,Savings,2025-10-30,Closed
CUST10915,36.0,Male,UK,Employed,796625.34,Premium,2026-06-25,Inactive
CUST10916,31.0,Female,Australia,Employed,1416968.34,Savings,2024-06-16,Inactive
CUST10917,22.0,Female,India,Retired,482292.47,Premium,2023-03-14,Active
CUST10918,38.0,Female,India,Employed,598633.03,Current,2026-05-28,Active
CUST10919,18.0,Male,Australia,Employed,617734.65,Salary,2025-09-26,Inactive
CUST10920,20.0,Male,India,Self-Employed,505047.77,,2026-07-24,Closed
CUST10921,28.0,Male,India,Employed,564716.06,Current,2025-01-02,Active
CUST10922,21.0,Male,India,Retired,515779.57,Savings,2024-12-12,Active
CUST10923,34.0,Female,Germany,Employed,498164.4,,2023-09-02,Inactive
CUST10924,37.0,Female,USA,Business Owner,1261976.79,Current,2023-12-06,Active
CUST10925,0.0,Female,Canada,Business Owner,1710905.5,Current,2026-05-18,Active
CUST10926,28.0,Female,USA,Employed,394662.53,Savings,2024-11-09,Inactive
CUST10927,18.0,Female,Germany,Employed,308398.81,Savings,2025-08-17,active
CUST10928,28.0,Male,USA,Unemployed,-77037.0,Savings,2023-12-24,Active
CUST10929,,Female,India,Retired,661213.73,Current,2025-07-23,Inactive
CUST10930,26.0,Male,Singapore,Retired,1218601.41,Salary,2023-05-24,Closed
CUST10931,22.0,Male,India,Retired,648004.42,Savings,2024-12-18,Closed
CUST10932,21.0,Male,Australia,Student,54279.41,Current,2023-06-22,Inactive
CUST10933,19.0,Female,UAE,Employed,728674.72,Salary,2026-06-01,Active
CUST10934,22.0,Female,Singapore,Employed,1014694.79,Premium,2024-04-29,Active
CUST10935,31.0,Female,UK,Employed,-14577.0,Savings,2026-08-13,Closed
CUST10936,26.0,Female,USA,Retired,1278019.07,,2023-02-22,Active
CUST10937,30.0,Male,India,Retired,878959.86,,2026-03-29,Inactive
CUST10938,22.0,Male,India,Unemployed,139783.49,salary account,2023-08-27,Active
CUST10939,,Male,USA,Employed,483632.64,Salary,2024-05-14,Active
CUST10940,22.0,Female,Singapore,Self-Employed,,Savings,2024-06-18,Active
CUST10941,18.0,Female,India,Student,183124.94,,2025-06-19,Inactive
CUST10942,,Female,India,,1690129.75,Savings,2025-01-20,Closed
CUST10943,38.0,Other,India,Student,238198.69,Savings,2025-06-30,Active
CUST10944,,Male,USA,Unemployed,,,2025-07-10,Active
CUST10945,32.0,m,Australia,Employed,,Salary,2025-08-26,Active
CUST10946,27.0,Female,India,Employed,1186888.11,Salary,2023-05-23,Closed
CUST10947,34.0,Female,India,Employed,839496.89,Current,2023-04-23,Active
CUST10948,18.0,Female,India,Self-Employed,954849.44,Savings,2025-03-13,Inactive
CUST10949,18.0,Female,UK,Student,150822.76,Salary,2025-01-09,Active
CUST10950,18.0,Male,USA,Self-Employed,912815.43,Premium,2025-09-12,Closed
CUST10951,18.0,Male,UAE,,406720.47,Savings,2026-06-12,Closed
CUST10952,22.0,O,India,Employed,1175938.36,Savings,2024-06-21,Active
CUST10953,32.0,Female,USA,Student,54549.67,Savings,2024-01-11,Active
CUST10954,19.0,Female,UAE,Self-Employed,720996.0,Current,2023-09-01,Inactive
CUST10955,24.0,Other,USA,Student,-29984.0,Premium,2025-01-02,Active
CUST10956,20.0,Male,Singapore,,638802.5,Savings,2025-03-25,Active
CUST10957,18.0,Male,Australia,Business Owner,6216268.95,Savings,2024-04-13,Active
CUST10958,32.0,male,USA,Employed,722171.03,Salary,2026-04-14,Inactive
CUST10959,22.0,Male,Germany,Business Owner,6565772.34,Savings,2023-09-27,Active
CUST10960,28.0,Female,Singapore,Self-Employed,670864.51,Savings,2023-02-25,Active
CUST10961,20.0,Female,Germany,Employed,286279.47,Savings,2026-01-12,Suspended
CUST10962,31.0,Male,Singapore,Employed,636225.65,Salary,2025-06-30,Active
CUST10963,26.0,Male,USA,Retired,222264.59,Savings,2023-01-01,Inactive
CUST10964,32.0,Male,India,Retired,406200.78,Premium,2025-04-16,Active
CUST10965,20.0,Male,India,Unemployed,157956.07,Savings,2026-02-23,Active
CUST10966,30.0,Male,Germany,Retired,401273.44,Salary,2024-04-21,Active
CUST10967,23.0,Male,USA,Employed,1462364.4,Salary,2024-09-29,Suspended
CUST10968,49.0,Male,India,Self-Employed,791436.09,current,2026-02-26,Inactive
CUST10969,24.0,Female,India,Employed,1404058.84,Current,2025-12-20,Inactive
CUST10970,33.0,Female,Australia,Student,155743.6,Savings,2024-05-07,Active
CUST10971,22.0,Female,India,Employed,439255.11,Savings,2024-03-13,Active
CUST10972,26.0,Male,India,Employed,,Premium,2024-03-17,Inactive
CUST10973,33.0,Female,USA,Student,,Savings,2025-03-07,Active
CUST10974,113.0,Female,Singapore,Employed,1901335.98,Savings,2026-04-23,Active
CUST10975,20.0,Male,India,Business Owner,5625459.21,Savings,2023-12-07,Closed
CUST10976,26.0,Male,UK,Employed,1090566.02,Salary,2023-06-13,Closed
CUST10977,21.0,Female,USA,Employed,1091657.74,Savings,2023-04-09,Active
CUST10978,115.0,Male,UK,Employed,487354.49,SAVINGS,2026-04-21,Active
CUST10979,28.0,Male,Canada,Employed,700374.33,Savings,2025-01-04,Active
CUST10980,27.0,M,Australia,Business Owner,951551.26,Savings,2025-10-26,Active
CUST10981,32.0,Female,USA,Business Owner,1107816.34,Savings,2023-07-16,Active
CUST10982,33.0,Female,Australia,Employed,506296.96,Salary,2025-06-28,Active
CUST10983,27.0,Male,USA,Employed,666111.4,Premium,2023-04-01,Active
CUST10984,20.0,Male,India,Employed,376634.42,Premium,2024-03-09,Closed
CUST10985,31.0,Female,USA,Employed,,Savings,2023-09-30,Inactive
CUST10986,25.0,Female,USA,Employed,348945.06,saving,2023-05-01,Active
CUST10987,34.0,Male,Singapore,Employed,934096.94,Savings,2023-02-16,Inactive
CUST10988,,Male,Singapore,Student,73147.0,Savings,2026-06-07,Active
CUST10989,28.0,F,Singapore,Business Owner,500000.0,Savings,2026-06-15,Active
CUST10990,25.0,Male,UK,Business Owner,1332654.42,Savings,2024-11-08,Active
CUST10991,24.0,Female,USA,Self-Employed,2560514.01,Salary,2025-11-28,Active
CUST10992,18.0,Male,USA,Employed,844030.18,,2024-08-08,Active
CUST10993,18.0,Male,Canada,Employed,417550.16,Savings,2024-11-21,Active
CUST10994,20.0,Female,Australia,Business Owner,2650566.77,Savings,2025-02-03,Active
CUST10995,,Male,Germany,Unemployed,60255.47,Salary,2024-08-25,Active
CUST10996,40.0,Male,Australia,Student,108328.88,Savings,2024-05-11,Active
CUST10997,25.0,Female,USA,Unemployed,54223.56,Savings,2025-08-06,Active
CUST10998,36.0,Female,Canada,,2704679.12,Salary,2025-12-11,Inactive
CUST10999,18.0,Female,UAE,Unemployed,92483.6,Salary,2023-02-20,Active
CUST11000,20.0,Female,Germany,Employed,365852.93,Savings,2024-06-10,Inactive
CUST11001,,Male,India,Employed,985189.41,Current,2025-08-28,Active
CUST11002,20.0,Female,UK,Employed,1565493.94,Savings,2023-05-11,Active
CUST11003,26.0,Male,India,Employed,313142.18,Savings,2023-10-27,Active
CUST11004,,Male,India,Business Owner,548688.39,Salary,2025-12-13,Active
CUST11005,18.0,Male,India,Self-Employed,1254617.66,Savings,2023-10-02,Closed
CUST11006,18.0,Female,India,Student,323250.48,Current,2024-02-04,Inactive
CUST11007,31.0,Female,India,Retired,,Salary,2026-04-19,Inactive
CUST11008,35.0,Female,USA,Student,146130.61,Savings,2025-07-09,Closed
CUST11009,19.0,Female,Germany,Employed,1380886.47,Savings,2024-11-03,inactive
CUST11010,,Male,Canada,Unemployed,300000.0,Savings,2025-08-28,Active
CUST11011,31.0,Female,UK,Unemployed,129738.25,Savings,2025-07-21,Active
CUST11012,24.0,Male,India,Self-Employed,733968.14,Savings,2024-10-13,Inactive
CUST11013,22.0,Female,Australia,Employed,243896.56,savings,2026-06-27,Inactive
CUST11014,34.0,Female,USA,Unemployed,144268.33,Savings,2023-01-16,Active
CUST11015,20.0,Male,USA,Student,215280.01,Savings,2026-01-20,Active
CUST11016,18.0,Male,India,Employed,463765.76,Current,2025-11-06,Active
CUST11017,22.0,Male,Australia,Employed,1090358.41,premium,2024-04-01,Active
CUST11018,29.0,Female,India,Employed,,,2023-03-01,Inactive
CUST11019,31.0,Female,India,Self-Employed,,Savings,2025-09-07,Active
CUST11020,32.0,Female,Canada,Self-Employed,536291.6,Salary,2024-12-29,Active
CUST11021,18.0,Female,India,Employed,907732.27,Savings,2025-10-18,Closed
CUST11022,27.0,Male,UK,Student,176438.27,Current,2023-08-20,Active
CUST11023,,Other,Australia,Employed,802836.17,Salary,2023-06-30,Active
CUST11024,29.0,Female,India,Business Owner,1006809.07,Salary,2025-08-13,Active
CUST11025,20.0,Male,India,Employed,874777.18,Savings,2026-01-04,Inactive
CUST11026,34.0,Male,India,Student,132522.44,Savings,2026-01-27,Active
CUST11027,28.0,Male,UK,Student,302110.87,Savings,2023-01-19,Active
CUST11028,18.0,Female,India,Employed,721740.01,Savings,2025-02-25,Active
CUST11029,18.0,female,India,Employed,587363.15,Savings,2025-10-23,Inactive
CUST11030,30.0,Male,USA,Unemployed,300000.0,Savings,2025-10-20,Active
CUST11031,21.0,Female,India,,457901.3,Salary,2026-04-18,Active
CUST11032,30.0,Female,Canada,Employed,909219.66,Premium,2026-04-16,Active
CUST11033,27.0,Male,UK,Business Owner,3893310.92,Savings,2023-12-01,Inactive
