customer_id,age,gender,country,employment_type,income,account_type,signup_date,customer_status
CUST15154,23.0,Female,Canada,Employed,1031702.41,Savings,2023-04-21,Active
CUST15155,23.0,Other,United Arab Emirates,Retired,752651.07,Salary,,Active
CUST15156,29.0,Male,United States,Student,146106.47,Savings,2023-07-29,Active
CUST15157,24.0,Other,India,Employed,704862.55,Savings,2023-08-13,Active
CUST15158,27.0,Male,United Kingdom,Self-Employed,745001.99,,2025-08-18,Active
CUST15159,33.0,Male,Germany,Business Owner,972088.05,Savings,2026-04-23,Active
CUST15160,23.0,Male,India,Unemployed,68564.29,Savings,2023-06-12,Closed
CUST15161,19.0,Female,India,Retired,562910.69,Current,2023-02-26,Active
CUST15162,21.0,Male,Canada,Student,202631.14,Savings,2025-11-21,Active
CUST15163,32.0,Male,Australia,Student,91549.1,Savings,2023-08-19,Active
CUST15164,27.0,Male,United States,Employed,909016.14,,2026-01-27,Active
CUST15165,32.0,Male,India,Employed,470677.98,,2026-07-30,Closed
CUST15166,19.0,Male,India,Student,222492.76,Salary,2025-05-11,Active
CUST15167,28.0,Male,United States,Self-Employed,766656.76,Savings,2026-01-11,Active
CUST15168,18.0,Male,India,Employed,812723.11,Salary,2024-04-27,Active
CUST15169,25.0,Female,India,Unknown,207397.14,Savings,2024-04-03,Inactive
CUST15170,31.0,Male,India,Employed,752651.07,Current,2023-06-08,Closed
CUST15171,39.0,Male,United Kingdom,Self-Employed,1500000.0,Current,2023-04-08,Active
CUST15172,23.0,Female,United States,Employed,460187.92,Savings,2023-05-30,Active
CUST15173,18.0,Male,India,Retired,752651.07,Premium,2024-04-10,Active
CUST15174,24.0,Male,Canada,Employed,357840.3,Salary,2026-02-01,Active
CUST15175,22.0,Male,United States,Self-Employed,752651.07,Savings,2025-08-11,Active
CUST15176,36.0,Male,Germany,Self-Employed,300000.0,Salary,2026-02-19,Suspended
CUST15177,27.0,Male,United States,Employed,458671.97,Savings,2024-07-26,Active
CUST15178,18.0,Female,Canada,Business Owner,2524279.99,Savings,2023-05-05,Inactive
CUST15179,23.0,Female,Australia,Unemployed,71609.62,Savings,2023-03-02,Active
CUST15180,19.0,Male,United States,Employed,446716.11,Savings,2024-05-20,Active
CUST15181,18.0,Male,United Kingdom,Employed,262359.37,,2024-06-05,Inactive
CUST15182,18.0,Female,India,Employed,1007439.87,,2024-03-08,Active
CUST15183,32.0,Other,India,Student,225929.88,Salary,2024-01-13,Active
CUST15184,34.0,Male,Canada,Student,170734.83,,2024-05-22,Inactive
CUST15185,18.0,Female,India,Student,752651.07,Current,2025-08-14,Active
CUST15186,32.0,Male,United States,Business Owner,1926685.24,Current,2024-05-15,Active
CUST15187,25.0,Other,India,Business Owner,3333676.41,Salary,2025-05-03,Active
CUST15188,37.0,Male,United States,Business Owner,2189274.26,Savings,2025-06-26,Active
CUST15189,37.0,Female,United States,Business Owner,3980412.06,Savings,2025-08-30,Active
CUST15190,22.0,Female,Germany,Employed,961588.28,Salary,2026-03-24,Active
CUST15191,26.0,Male,India,Employed,1003973.3,Savings,2025-04-17,Active
CUST15192,25.0,Female,Germany,Retired,752651.07,Savings,2025-04-24,Suspended
CUST15193,25.0,Female,Germany,Employed,763845.7,Salary,2024-10-25,Active
CUST15194,28.0,Male,United Kingdom,Employed,1520079.01,Current,,Active
CUST15195,38.0,Male,United Kingdom,Employed,904133.21,,2024-06-27,Active
CUST15196,18.0,Female,United States,Retired,497558.88,Salary,2024-01-01,Active
CUST15197,28.0,Female,Germany,Student,752651.07,Premium,2025-11-03,Active
CUST15198,25.0,Male,India,Employed,464757.07,Premium,2025-05-27,Active
CUST15199,25.0,Female,United States,Retired,752651.07,Premium,2024-04-29,Active
CUST15200,31.0,Other,United Kingdom,Self-Employed,939499.71,Savings,2024-02-25,Active
CUST15201,30.0,Female,Canada,Employed,752651.07,,2024-01-09,Inactive
CUST15202,26.0,Male,India,Employed,779905.66,Current,2025-02-12,Suspended
CUST15203,28.0,Male,India,Employed,687234.72,Savings,2026-08-04,Active
CUST15204,31.0,Other,United States,Employed,816164.38,Savings,2026-04-19,Inactive
CUST15205,18.0,Female,India,Employed,1286844.67,Current,2025-10-29,Active
CUST15206,25.0,Female,United States,Unknown,632134.52,Premium,2023-02-02,Closed
CUST15207,26.0,Male,Canada,Employed,787866.93,Savings,2025-08-24,Active
CUST15208,33.0,Male,India,Unemployed,158712.21,Savings,2026-07-10,Active
CUST15209,27.0,Male,United States,Employed,1389134.91,Savings,2024-10-10,Active
CUST15210,28.0,Male,United States,Business Owner,2086058.46,Salary,2026-05-11,Active
CUST15211,25.0,Other,India,Employed,1990642.68,Current,2024-12-10,Active
CUST15212,23.0,Male,India,Employed,1210555.82,Savings,2023-09-04,Active
CUST15213,18.0,Male,United States,Employed,1210772.83,Savings,2023-06-25,Active
CUST15214,23.0,Male,Germany,Self-Employed,718289.69,Salary,2023-07-31,Inactive
CUST15215,18.0,Male,United Arab Emirates,Business Owner,1952425.19,Salary,2024-03-04,Closed
CUST15216,25.0,Male,Singapore,Employed,752651.07,Savings,2026-05-14,Active
CUST15217,22.0,Female,United States,Employed,438954.02,Savings,2024-11-24,Suspended
CUST15218,25.0,Female,United Arab Emirates,Employed,349015.75,Salary,2023-10-20,Suspended
CUST15219,25.0,Female,India,Employed,428294.73,Salary,2024-06-28,Active
CUST15220,40.0,Other,United Kingdom,Student,90250.01,Premium,2023-08-03,Closed
CUST15221,39.0,Male,United States,Employed,752651.07,Current,2023-07-09,Active
CUST15222,38.0,Male,United Arab Emirates,Unemployed,300000.0,Savings,2025-05-18,Closed
CUST15223,18.0,Female,United Kingdom,Employed,752651.07,Savings,2025-10-03,Active
CUST15224,26.0,Female,Singapore,Business Owner,752651.07,Savings,2025-11-08,Active
CUST15225,32.0,Other,Australia,Student,167733.77,Savings,2026-02-08,Suspended
CUST15226,23.0,Female,India,Unemployed,91788.0,Current,2025-02-09,Active
CUST15227,32.0,Other,India,Employed,1467363.99,Savings,2025-09-22,Active
CUST15228,29.0,Male,United States,Employed,1161344.8,,2023-10-07,Active
CUST15229,27.0,Male,Germany,Unknown,1822061.8,Premium,2023-02-09,Active
CUST15230,18.0,Male,India,Self-Employed,252559.42,Savings,2026-02-10,Active
CUST15231,24.0,Female,Canada,Self-Employed,1144210.37,Savings,2023-06-16,Suspended
CUST15232,34.0,Female,United Arab Emirates,Business Owner,1670191.67,Salary,2025-02-05,Active
CUST15233,19.0,Female,United States,Self-Employed,920932.11,Current,2026-08-05,Active
CUST15234,18.0,Female,Australia,Employed,849610.1,Current,2024-12-15,Active
CUST15235,34.0,Female,India,Retired,752651.07,Current,2026-01-30,Closed
CUST15236,25.0,Female,United Kingdom,Student,752651.07,Salary,2025-10-25,Active
CUST15237,28.0,Male,India,Self-Employed,752651.07,Salary,2023-04-10,Active
CUST15238,25.0,Male,Australia,Self-Employed,639376.57,Savings,,Suspended
CUST15239,20.0,Female,United States,Employed,1647121.18,Current,2025-02-26,Suspended
CUST15240,38.0,Male,India,Employed,614075.28,Savings,2023-12-12,Inactive
CUST15241,31.0,Male,India,Unknown,950082.59,Premium,2023-12-22,Active
CUST15242,27.0,Male,United Kingdom,Self-Employed,3192618.17,Savings,2024-05-26,Closed
CUST15243,34.0,Male,Canada,Employed,752651.07,Savings,2023-01-11,Active
CUST15244,29.0,Male,Singapore,Employed,1776101.12,Current,2023-02-02,Inactive
CUST15245,18.0,Other,Germany,Business Owner,820984.11,Salary,2025-12-18,Active
CUST15246,18.0,Female,United Kingdom,Self-Employed,1021943.67,Salary,2024-11-13,Active
CUST15247,18.0,Male,United States,Retired,811794.27,Salary,2025-03-19,Closed
CUST15248,22.0,Male,Germany,Employed,1059566.11,Salary,2024-04-18,Active
CUST15249,25.0,Male,Australia,Retired,1364759.86,Salary,2024-10-26,Closed
CUST15250,18.0,Male,Germany,Employed,752651.07,Savings,2024-04-25,Active
CUST15251,38.0,Male,Australia,Employed,363369.68,Savings,2023-11-21,Closed
CUST15252,18.0,Other,United States,Student,104184.4,Salary,2023-03-16,Active
CUST15253,22.0,Female,United Kingdom,Self-Employed,3857380.8,Savings,2026-03-27,Inactive
CUST15254,35.0,Female,India,Employed,1502755.06,Salary,2025-09-15,Active
CUST15255,24.0,Male,Canada,Self-Employed,752651.07,Current,2025-12-02,Active
CUST15256,27.0,Male,United Arab Emirates,Employed,549953.93,,2024-09-16,Active
CUST15257,26.0,Female,Canada,Employed,640983.78,Current,2025-06-27,Active
CUST15258,18.0,Male,Australia,Student,388989.88,Premium,2024-12-20,Active
CUST15259,30.0,Male,Singapore,Self-Employed,876495.32,Premium,2024-04-01,Active
CUST15260,24.0,Male,United States,Business Owner,3680129.86,Salary,2024-04-29,Active
CUST15261,26.0,Female,India,Employed,817129.74,Savings,2024-03-04,Suspended
CUST15262,30.0,Female,Canada,Employed,752651.07,Current,2026-06-07,Suspended
CUST15263,30.0,Other,India,Business Owner,2206545.09,Salary,2024-12-04,Inactive
CUST15264,27.0,Male,Singapore,Business Owner,1256285.01,Savings,2026-08-03,Closed
CUST15265,25.0,Male,United States,Self-Employed,752651.07,Savings,2025-03-09,Active
CUST15266,25.0,Female,Australia,Student,170666.07,Salary,2025-12-13,Active
CUST15267,34.0,Male,United Kingdom,Self-Employed,3112941.38,Salary,,Active
CUST15268,30.0,Other,India,Employed,752651.07,Savings,,Active
CUST15269,27.0,Female,United States,Business Owner,893507.8,Savings,2026-07-21,Closed
CUST15270,21.0,Male,India,Self-Employed,1034812.04,Savings,2023-03-03,Active
CUST15271,25.0,Female,United Kingdom,Business Owner,3581527.17,Salary,2023-08-20,Active
CUST15272,19.0,Male,Canada,Unknown,959870.42,Savings,2025-04-27,Active
CUST15273,25.0,Female,United States,Employed,752651.07,Salary,2025-08-06,Active
CUST15274,22.0,Female,India,Unknown,580983.94,Current,2023-07-24,Active
CUST15275,34.0,Male,United States,Employed,1158795.83,Savings,2023-10-18,Active
CUST15276,32.0,Male,India,Student,752651.07,Premium,2026-07-20,Active
CUST15277,25.0,Male,India,Employed,752651.07,Savings,2026-04-15,Active
CUST15278,25.0,Male,United Kingdom,Retired,527856.87,Savings,2026-07-03,Active
CUST15279,25.0,Female,India,Student,59685.55,Savings,2025-01-11,Active
CUST15280,29.0,Female,India,Employed,752651.07,Savings,2026-01-12,Suspended
CUST15281,18.0,Other,United States,Employed,1014335.48,Savings,2026-04-15,Active
CUST15282,18.0,Other,United Arab Emirates,Unemployed,186451.83,Savings,2026-07-11,Active
CUST15283,25.0,Male,United Kingdom,Student,752651.07,Savings,2024-04-19,Inactive
CUST15284,25.0,Female,India,Unemployed,382363.93,Premium,2025-04-29,Active
CUST15285,32.0,Female,India,Self-Employed,1785501.14,Savings,,Active
CUST15286,27.0,Female,India,Employed,973955.51,Savings,2024-07-02,Active
CUST15287,25.0,Male,Germany,Employed,610254.74,Savings,2024-03-09,Active
CUST15288,24.0,Male,India,Employed,1580747.87,Salary,,Inactive
CUST15289,28.0,Female,Canada,Employed,340386.97,Savings,2024-12-20,Closed
CUST15290,21.0,Male,Germany,Student,302974.12,Savings,,Active
CUST15291,40.0,Male,India,Employed,546348.36,Savings,2024-04-29,Active
CUST15292,19.0,Female,United States,Employed,426476.54,Premium,2025-03-16,Active
CUST15293,18.0,Female,United States,Student,140803.8,Current,2025-04-23,Active
CUST15294,23.0,Female,India,Employed,900084.37,Salary,2024-11-24,Closed
CUST15295,25.0,Other,United Kingdom,Self-Employed,852265.11,Salary,2025-06-19,Closed
CUST15296,37.0,Male,United Kingdom,Retired,621539.12,Premium,2023-08-21,Active
CUST15297,24.0,Female,United Arab Emirates,Employed,836015.43,Premium,2024-11-26,Active
CUST15298,30.0,Male,United States,Employed,752651.07,Savings,2025-08-16,Suspended
CUST15299,24.0,Other,India,Retired,484646.89,Savings,2026-05-18,Inactive
CUST15300,26.0,Male,United Kingdom,Student,752651.07,Premium,2023-07-26,Active
CUST15301,46.0,Male,Germany,Employed,752651.07,Premium,2025-06-20,Active
CUST15302,28.0,Male,Canada,Employed,857017.58,Savings,2024-10-30,Active
CUST15303,32.0,Female,India,Retired,752651.07,Current,2024-07-26,Closed
CUST15304,21.0,Female,India,Business Owner,3307271.01,Premium,2024-09-05,Active
CUST15305,22.0,Female,United States,Business Owner,1590828.81,Savings,2026-03-24,Active
CUST15306,25.0,Male,Singapore,Self-Employed,397628.51,Savings,2024-11-08,Closed
CUST15307,23.0,Female,India,Self-Employed,2095556.28,Savings,2023-01-27,Inactive
CUST15308,21.0,Female,Germany,Business Owner,2249722.9,Savings,2025-05-15,Active
CUST15309,19.0,Male,United Arab Emirates,Business Owner,1304790.27,Savings,2024-09-15,Active
CUST15310,21.0,Female,United States,Employed,598481.59,,2024-04-01,Closed
CUST15311,25.0,Other,United Arab Emirates,Business Owner,752651.07,Savings,2024-04-26,Active
CUST15312,18.0,Other,Germany,Business Owner,2725769.78,,2024-11-07,Active
CUST15313,21.0,Male,India,Employed,1126700.71,Savings,2023-08-31,Active
CUST15314,31.0,Other,United Arab Emirates,Employed,506914.06,Savings,2023-05-13,Active
CUST15315,25.0,Male,United Kingdom,Employed,640556.11,Premium,2023-07-01,Active
CUST15316,24.0,Female,United Kingdom,Self-Employed,1427943.56,Current,2025-10-31,Active
CUST15317,34.0,Female,Singapore,Employed,1097975.72,Current,2024-12-20,Active
CUST15318,26.0,Female,United Kingdom,Employed,628329.33,Savings,2025-01-25,Active
CUST15319,25.0,Female,Australia,Employed,1454626.21,Current,2026-07-26,Active
CUST15320,18.0,Female,United Kingdom,Unemployed,175453.74,Current,2023-12-24,Active
CUST15321,25.0,Female,United Arab Emirates,Employed,663549.6,Salary,,Closed
CUST15322,40.0,Male,Germany,Self-Employed,1002591.53,Savings,2023-04-30,Closed
CUST15323,18.0,Male,United Kingdom,Employed,752651.07,Savings,2025-05-02,Active
CUST15324,18.0,Male,India,Employed,752651.07,Savings,2023-11-03,Active
CUST15325,21.0,Male,Canada,Employed,480843.67,Savings,2024-07-04,Active
CUST15326,25.0,Male,India,Retired,478257.87,Savings,2023-07-24,Active
CUST15327,40.0,Female,United Arab Emirates,Employed,752651.07,Savings,2024-07-22,Inactive
CUST15328,29.0,Male,India,Business Owner,1200335.57,Salary,2023-01-06,Closed
CUST15329,25.0,Male,Australia,Self-Employed,1584094.94,Savings,2023-07-15,Active
CUST15330,24.0,Female,India,Unemployed,173156.01,Savings,2026-08-16,Active
CUST15331,26.0,Female,India,Unknown,1208812.94,Savings,2025-01-22,Active
CUST15332,25.0,Male,Australia,Employed,821106.47,Savings,2025-02-06,Active
CUST15333,30.0,Male,Australia,Retired,703297.62,Premium,2025-12-13,Active
CUST15334,18.0,Female,United Kingdom,Student,300000.0,Current,2024-02-14,Inactive
CUST15335,32.0,Female,Germany,Student,235121.99,Savings,2023-03-10,Active
CUST15336,23.0,Female,India,Student,112058.88,Savings,2023-05-18,Active
CUST15337,25.0,Female,India,Retired,705549.7,Current,2024-11-21,Inactive
CUST15338,34.0,Female,United Kingdom,Student,752651.07,Savings,2023-06-21,Suspended
CUST15339,27.0,Male,Australia,Employed,752651.07,Savings,2023-11-16,Active
CUST15340,27.0,Female,India,Employed,2060310.74,Current,2024-10-04,Inactive
CUST15341,22.0,Male,Australia,Business Owner,2649705.43,Savings,2023-09-24,Active
CUST15342,18.0,Female,Germany,Business Owner,1820725.89,Current,,Closed
CUST15343,18.0,Female,Canada,Self-Employed,1057769.06,Savings,2025-03-12,Active
CUST15344,24.0,Other,India,Retired,587945.76,Salary,2023-09-06,Active
CUST15345,23.0,Male,United States,Employed,909889.2,Savings,2025-01-25,Active
CUST15346,22.0,Male,Canada,Retired,430839.62,Savings,2023-02-27,Closed
CUST15347,35.0,Female,Canada,Self-Employed,1786129.82,Current,2023-07-31,Inactive
CUST15348,25.0,Male,India,Self-Employed,1378588.01,Savings,2025-07-14,Active
CUST15349,25.0,Female,Canada,Employed,578340.13,Current,2025-11-22,Active
CUST15350,18.0,Female,India,Self-Employed,1176697.92,Current,2023-12-02,Active
CUST15351,39.0,Male,Australia,Employed,1242150.53,Savings,2026-01-01,Active
CUST15352,23.0,Female,India,Unknown,2500000.0,Current,2025-02-22,Active
CUST15353,25.0,Female,Germany,Employed,850823.26,Salary,2026-03-20,Inactive
CUST15354,33.0,Female,Canada,Student,121761.05,Savings,2025-06-02,Active
CUST15355,25.0,Female,United States,Employed,544703.24,Savings,2024-05-13,Active
CUST15356,25.0,Male,India,Employed,1907020.22,Salary,2024-11-23,Active
CUST15357,26.0,Female,India,Employed,1103296.72,Savings,2025-03-12,Inactive
CUST15358,21.0,Male,India,Student,134241.98,Savings,2023-09-25,Active
CUST15359,33.0,Other,United States,Self-Employed,1023388.89,Savings,2024-05-23,Active
CUST15360,24.0,Female,India,Employed,1143844.56,Savings,2026-06-15,Active
CUST15361,29.0,Male,Germany,Employed,576247.96,Premium,2025-03-02,Active
CUST15362,25.0,Female,India,Retired,782104.84,Savings,2025-09-03,Active
CUST15363,25.0,Female,United States,Employed,1484167.67,Savings,2024-08-02,Inactive
CUST15364,28.0,Female,United States,Self-Employed,2924214.77,Current,2025-10-01,Closed
CUST15365,18.0,Male,United States,Employed,456180.25,Savings,2025-06-22,Active
CUST15366,25.0,Female,United Kingdom,Self-Employed,1074299.62,Savings,2023-10-25,Active
CUST15367,27.0,Female,Canada,Employed,1235084.21,Salary,2024-05-28,Active
CUST15368,18.0,Female,Canada,Employed,486035.57,Savings,2026-06-12,Active
CUST15369,29.0,Female,Australia,Employed,410941.76,Savings,2023-09-19,Active
CUST15370,39.0,Male,India,Employed,752651.07,Current,2023-07-06,Active
CUST15371,25.0,Male,United States,Self-Employed,1604900.19,Savings,2024-02-09,Active
CUST15372,20.0,Male,India,Student,175271.31,Salary,2025-09-13,Active
CUST15373,25.0,Male,Germany,Employed,832851.57,Savings,2026-06-29,Active
CUST15374,39.0,Male,India,Unknown,307282.15,Savings,2025-03-24,Active
CUST15375,18.0,Male,India,Retired,469695.6,Savings,2025-11-05,Active
CUST15376,18.0,Female,United States,Business Owner,1124169.01,Savings,2025-07-24,Active
CUST15377,19.0,Female,United Kingdom,Self-Employed,752651.07,Savings,2023-04-04,Active
CUST15378,18.0,Other,United States,Employed,752651.07,Savings,2026-06-17,Active
CUST15379,19.0,Male,Germany,Self-Employed,1392017.77,Salary,2026-05-02,Active
CUST15380,25.0,Female,India,Employed,752651.07,Savings,2024-03-28,Closed
CUST15381,23.0,Male,Germany,Student,238524.2,Savings,2024-08-09,Active
CUST15382,38.0,Male,India,Employed,735396.92,Salary,2024-04-05,Active
CUST15383,30.0,Male,India,Employed,752651.07,Current,2025-03-27,Inactive
CUST15384,29.0,Female,United Arab Emirates,Retired,638308.71,Savings,2026-07-31,Active
CUST15385,29.0,Female,United Kingdom,Business Owner,6368191.92,Premium,2023-04-05,Suspended
CUST15386,20.0,Female,India,Employed,752651.07,Current,2025-10-02,Active
CUST15387,26.0,Female,India,Employed,339912.55,Savings,2025-04-17,Suspended
CUST15388,35.0,Female,India,Unemployed,67638.17,Savings,2024-03-11,Active
CUST15389,23.0,Male,India,Retired,296004.3,Savings,,Active
CUST15390,20.0,Male,India,Employed,497233.75,Savings,2024-11-15,Inactive
CUST15391,20.0,Male,Germany,Employed,394563.92,Salary,2024-08-31,Active
CUST15392,27.0,Female,India,Unknown,522839.5,Savings,2025-06-27,Active
CUST15393,24.0,Female,Australia,Retired,521073.23,Savings,2023-05-25,Active
CUST15394,36.0,Male,India,Employed,752651.07,Salary,2023-06-04,Active
CUST15395,18.0,Male,India,Self-Employed,1189815.06,Current,2025-05-04,Active
CUST15396,25.0,Male,United Kingdom,Business Owner,2517269.95,Savings,2026-02-21,Inactive
CUST15397,25.0,Female,United States,Employed,527194.2,Savings,2026-05-03,Active
CUST15398,18.0,Male,United Kingdom,Retired,752651.07,Current,2023-05-29,Suspended
CUST15399,39.0,Male,Australia,Business Owner,97087.88,Savings,2024-12-05,Active
CUST15400,25.0,Male,United Arab Emirates,Business Owner,4124825.28,Current,2026-02-08,Active
CUST15401,20.0,Female,India,Business Owner,2323063.01,Premium,2025-01-17,Active
CUST15402,31.0,Female,India,Student,944092.13,Savings,2025-09-15,Active
CUST15403,24.0,Female,Singapore,Self-Employed,1134098.56,Salary,2023-11-25,Active
CUST15404,18.0,Other,Canada,Self-Employed,598807.17,Current,2024-07-16,Active
CUST15405,27.0,Male,India,Employed,1111945.66,Savings,2025-02-10,Closed
CUST15406,27.0,Male,Germany,Self-Employed,616233.05,Savings,2026-08-07,Active
CUST15407,25.0,Female,Canada,Business Owner,752651.07,Current,2023-09-08,Closed
CUST15408,24.0,Male,India,Retired,550472.97,Salary,2026-03-02,Active
CUST15409,35.0,Female,India,Employed,752651.07,Salary,2025-05-02,Active
CUST15410,21.0,Male,Canada,Self-Employed,1765754.68,Savings,2025-08-02,Closed
CUST15411,24.0,Male,Australia,Business Owner,3945259.38,Salary,2025-01-14,Active
CUST15412,18.0,Male,Canada,Retired,548519.02,Savings,2024-09-27,Active
CUST15413,21.0,Male,India,Retired,891971.57,Current,2024-03-29,Active
CUST15414,19.0,Female,Germany,Unknown,515627.93,Salary,2023-02-27,Closed
CUST15415,22.0,Female,United States,Student,150830.02,Current,2023-08-11,Active
CUST15416,38.0,Female,India,Employed,667676.83,Savings,2024-11-30,Active
CUST15417,26.0,Female,India,Employed,970598.95,Savings,2024-09-21,Active
CUST15418,25.0,Male,United States,Employed,1208718.45,Current,2025-09-18,Active
CUST15419,18.0,Female,United States,Retired,701876.31,Savings,2026-05-26,Suspended
CUST15420,26.0,Male,United Arab Emirates,Employed,785024.45,Savings,2026-01-09,Active
CUST15421,22.0,Female,India,Employed,112100.24,Savings,,Closed
CUST15422,25.0,Female,United Arab Emirates,Unemployed,159942.39,Premium,2024-02-04,Inactive
CUST15423,39.0,Male,United States,Employed,752651.07,Savings,2023-03-22,Active
CUST15424,34.0,Male,Australia,Unemployed,113492.81,Current,2025-02-24,Active
CUST15425,25.0,Male,Germany,Employed,499112.66,Savings,2026-06-26,Active
CUST15426,39.0,Male,United States,Student,752651.07,Premium,2026-01-21,Active
CUST15427,34.0,Other,United States,Self-Employed,2488279.63,Savings,,Active
CUST15428,25.0,Male,Australia,Employed,1072506.43,Savings,2026-05-22,Active
CUST15429,18.0,Female,United States,Student,224155.97,Salary,2024-03-01,Active
CUST15430,25.0,Male,Australia,Employed,752651.07,Savings,2026-03-18,Active
CUST15431,18.0,Male,India,Self-Employed,579210.18,Savings,2024-02-03,Active
CUST15432,22.0,Female,India,Self-Employed,841080.89,Current,,Active
CUST15433,25.0,Male,United States,Business Owner,1097906.07,Savings,2023-10-27,Active
CUST15434,25.0,Female,United Kingdom,Self-Employed,1379082.65,Salary,2023-09-29,Active
CUST15435,29.0,Male,United States,Self-Employed,1466171.45,Salary,2023-09-13,Active
CUST15436,18.0,Male,United States,Employed,479969.74,Premium,2025-03-04,Active
CUST15437,18.0,Male,India,Employed,1176299.82,Current,2024-10-08,Active
CUST15438,30.0,Male,United States,Employed,505961.21,Salary,2026-06-21,Active
CUST15439,33.0,Male,India,Employed,674741.95,Premium,2026-07-27,Active
CUST15440,27.0,Female,United States,Employed,753902.23,Current,2024-12-04,Inactive
CUST15441,18.0,Female,Canada,Employed,1508255.42,Savings,2024-09-04,Inactive
CUST15442,18.0,Female,United Arab Emirates,Retired,752651.07,Savings,2024-06-01,Active
CUST15443,18.0,Male,United Arab Emirates,Unknown,200000.0,Salary,2023-04-09,Inactive
CUST15444,21.0,Female,United Kingdom,Student,752651.07,Savings,2026-04-16,Closed
CUST15445,25.0,Female,Germany,Retired,620559.79,Premium,2023-05-14,Active
CUST15446,21.0,Female,Canada,Employed,500356.62,Salary,2024-02-02,Suspended
CUST15447,27.0,Female,India,Employed,1050089.95,Savings,2024-12-18,Active
CUST15448,18.0,Male,Germany,Employed,200000.0,Premium,2024-07-16,Active
CUST15449,23.0,Female,United States,Employed,765118.27,Salary,2024-01-30,Active
CUST15450,22.0,Male,India,Business Owner,1176969.21,Savings,2024-09-15,Active
CUST15451,28.0,Female,Germany,Self-Employed,1687607.01,Salary,2025-03-09,Closed
CUST15452,23.0,Male,India,Unknown,752651.07,Savings,2023-06-15,Suspended
CUST15453,18.0,Female,India,Unemployed,154183.45,Savings,2026-05-04,Active
CUST15454,24.0,Female,India,Employed,1515473.42,Savings,2023-02-13,Active
CUST15455,35.0,Other,Germany,Unemployed,752651.07,Savings,2026-01-19,Inactive
CUST15456,42.0,Female,India,Employed,479271.31,Savings,2023-12-26,Active
CUST15457,26.0,Male,India,Retired,319112.03,Savings,2026-07-30,Active
CUST15458,25.0,Female,United States,Employed,668042.98,Premium,2026-03-01,Active
CUST15459,29.0,Male,India,Self-Employed,1823274.27,Current,2023-01-29,Active
CUST15460,18.0,Male,United States,Unemployed,95308.47,Current,2026-02-27,Active
CUST15461,25.0,Female,Singapore,Employed,517167.04,Current,2023-01-02,Active
CUST15462,44.0,Female,United Kingdom,Employed,301364.71,Savings,2025-07-13,Active
CUST15463,20.0,Female,India,Business Owner,752651.07,Savings,2025-03-19,Active
CUST15464,35.0,Male,India,Employed,1438808.7,Savings,2024-01-08,Closed
CUST15465,27.0,Female,Germany,Student,1332598.12,Savings,,Suspended
CUST15466,31.0,Male,Canada,Student,100642.98,Salary,2025-05-26,Active
CUST15467,28.0,Other,India,Retired,809103.49,Salary,2025-03-15,Active
CUST15468,20.0,Male,Canada,Retired,2926349.59,,2026-06-07,Inactive
CUST15469,18.0,Male,Australia,Employed,752651.07,Savings,2023-07-14,Active
CUST15470,21.0,Male,India,Employed,1239181.0,Savings,2025-06-05,Inactive
CUST15471,23.0,Female,Australia,Business Owner,2350106.42,Savings,2023-10-05,Inactive
CUST15472,33.0,Male,India,Employed,1298891.4,Current,2025-10-08,Inactive
CUST15473,39.0,Male,India,Self-Employed,2534967.51,Savings,2026-04-30,Active
CUST15474,20.0,Female,India,Employed,752651.07,Current,2026-02-06,Active
CUST15475,26.0,Female,United States,Employed,2136492.7,Savings,2026-01-10,Active
CUST15476,18.0,Male,United Arab Emirates,Self-Employed,857852.62,Salary,2024-03-06,Active
CUST15477,26.0,Female,Singapore,Employed,444974.96,Savings,2024-06-14,Inactive
CUST15478,24.0,Male,United Arab Emirates,Employed,533672.19,Premium,2026-08-09,Inactive
CUST15479,21.0,Male,India,Unemployed,133373.41,Salary,2026-08-18,Active
CUST15480,23.0,Male,Germany,Employed,854595.98,Savings,2023-05-03,Active
CUST15481,26.0,Male,India,Employed,886511.37,Current,2025-11-21,Active
CUST15482,27.0,Female,India,Employed,911966.04,Savings,2023-01-16,Inactive
CUST15483,35.0,Male,United States,Student,752651.07,Savings,2024-02-14,Active
CUST15484,25.0,Male,United Kingdom,Employed,740329.09,Current,2025-03-22,Active
CUST15485,20.0,Female,Australia,Self-Employed,2481256.63,Savings,2023-03-16,Active
CUST15486,26.0,Male,United States,Self-Employed,4000000.0,Savings,2024-11-13,Closed
CUST15487,27.0,Other,United States,Self-Employed,2261842.31,Current,2024-06-27,Active
CUST15488,42.0,Male,United Arab Emirates,Student,294620.64,Savings,,Active
CUST15489,38.0,Male,United States,Unemployed,130008.89,Salary,2024-02-27,Inactive
CUST15490,25.0,Male,United Arab Emirates,Unemployed,146105.82,Premium,2024-06-09,Active
CUST15491,19.0,Male,India,Employed,1891039.78,Salary,2025-02-20,Active
CUST15492,18.0,Female,United Kingdom,Employed,952049.0,Current,2023-05-04,Active
CUST15493,27.0,Male,Germany,Employed,658556.98,Savings,2023-07-01,Closed
CUST15494,25.0,Female,United States,Business Owner,4713405.55,Current,2025-05-24,Active
CUST15495,18.0,Male,United States,Unknown,1012346.28,Salary,2023-04-05,Active
